transaction_id,agent_id,provider,area,timestamp,txn_type,amount,status,agent_cash_before,agent_cash_after,agent_provider_balance_before,agent_provider_balance_after,event_flag,case_status,day_type,customer_id,split,is_injected_anomaly,is_injected_data_fault,injected_scenario
txn_007369,agent_03,Rocket,Bandarbazar,2026-01-19 11:08:20,cash_in,1912.2,success,398586.42233130883,400498.62233130884,217778.89417519447,215866.69417519445,salary_day,,salary_day,cust_00334,calibration,False,False,
txn_007370,agent_12,bKash,Ambarkhana,2026-01-19 11:08:43,cash_in,2165.75,success,332721.7365037249,334887.4865037249,195701.9842389771,193536.2342389771,salary_day,,salary_day,cust_00319,calibration,False,False,
txn_007371,agent_01,bKash,Zindabazar,2026-01-19 11:09:59,cash_in,832.27,success,405578.64239999047,406410.9123999905,156328.5631799193,155496.2931799193,salary_day,,salary_day,cust_00396,calibration,False,False,
txn_007372,agent_01,bKash,Zindabazar,2026-01-19 11:10:07,cash_in,3555.89,success,406410.9123999905,409966.8023999905,155496.2931799193,151940.4031799193,salary_day,,salary_day,cust_00129,calibration,False,False,
txn_007373,agent_05,bKash,Chowhatta,2026-01-19 11:11:03,cash_in,951.25,success,364545.907924548,365497.157924548,208219.1238343389,207267.8738343389,salary_day,,salary_day,cust_00040,calibration,False,False,
txn_007374,agent_14,bKash,Shibganj,2026-01-19 11:13:12,cash_out,1407.26,success,221297.8241037088,219890.56410370878,170811.48216438454,172218.74216438454,salary_day,,salary_day,cust_00157,calibration,False,False,
txn_007375,agent_09,Rocket,Shibganj,2026-01-19 11:16:10,cash_out,1848.1,success,350447.47817299614,348599.37817299616,204983.04214779544,206831.14214779544,salary_day,,salary_day,cust_00165,calibration,False,False,
txn_007376,agent_09,Rocket,Shibganj,2026-01-19 11:18:19,cash_in,3097.41,success,348599.37817299616,351696.78817299614,206831.14214779544,203733.73214779544,salary_day,,salary_day,cust_00325,calibration,False,False,
txn_007377,agent_17,bKash,Ambarkhana,2026-01-19 11:18:19,cash_in,2022.46,success,407677.61925568373,409700.07925568376,142801.04099426727,140778.58099426728,salary_day,,salary_day,cust_00231,calibration,False,False,
txn_007378,agent_16,Nagad,Zindabazar,2026-01-19 11:19:16,cash_in,1437.65,success,210907.0090946444,212344.6590946444,171694.17862971136,170256.52862971136,salary_day,,salary_day,cust_00022,calibration,False,False,
txn_007379,agent_15,bKash,Chowhatta,2026-01-19 11:19:34,cash_out,3243.4,success,401191.9424749608,397948.5424749608,160695.19581553453,163938.59581553453,salary_day,,salary_day,cust_00086,calibration,False,False,
txn_007380,agent_01,Nagad,Zindabazar,2026-01-19 11:20:41,cash_in,870.9,success,409966.8023999905,410837.7023999905,215785.14097164499,214914.240971645,salary_day,,salary_day,cust_00365,calibration,False,False,
txn_007381,agent_05,bKash,Chowhatta,2026-01-19 11:22:37,cash_out,2506.79,success,365497.157924548,362990.36792454805,207267.8738343389,209774.66383433892,salary_day,,salary_day,cust_00249,calibration,False,False,
txn_007382,agent_17,Nagad,Ambarkhana,2026-01-19 11:23:17,cash_in,6598.93,success,409700.07925568376,416299.00925568375,227064.21323893362,220465.28323893363,salary_day,,salary_day,cust_00039,calibration,False,False,
txn_007383,agent_13,bKash,Bandarbazar,2026-01-19 11:24:06,cash_out,957.43,success,199588.54565266377,198631.11565266378,358967.8565567081,359925.2865567081,salary_day,,salary_day,cust_00034,calibration,False,False,
txn_007384,agent_13,Rocket,Bandarbazar,2026-01-19 11:24:31,cash_in,1354.99,success,198631.11565266378,199986.10565266377,117529.96187159496,116174.97187159496,salary_day,,salary_day,cust_00107,calibration,False,False,
txn_007385,agent_11,Nagad,Zindabazar,2026-01-19 11:28:50,cash_out,10184.89,success,440074.3727265378,429889.4827265378,168189.30309162376,178374.19309162378,salary_day,,salary_day,cust_00030,calibration,False,False,
txn_007386,agent_15,bKash,Chowhatta,2026-01-19 11:28:54,cash_in,1383.29,success,397948.5424749608,399331.8324749608,163938.59581553453,162555.30581553452,salary_day,,salary_day,cust_00136,calibration,False,False,
txn_007387,agent_20,bKash,Chowhatta,2026-01-19 11:29:49,cash_in,1174.52,success,352631.5524165459,353806.07241654594,159254.88149803443,158080.36149803444,salary_day,,salary_day,cust_00307,calibration,False,False,
txn_007388,agent_13,Nagad,Bandarbazar,2026-01-19 11:30:00,cash_out,3770.13,success,199986.10565266377,196215.97565266376,114709.20801438502,118479.33801438502,salary_day,,salary_day,cust_00297,calibration,False,False,
txn_007389,agent_11,Nagad,Zindabazar,2026-01-19 11:30:02,cash_in,3277.47,success,429889.4827265378,433166.95272653777,178374.19309162378,175096.72309162377,salary_day,,salary_day,cust_00206,calibration,False,False,
txn_007390,agent_20,Rocket,Chowhatta,2026-01-19 11:30:34,cash_in,6639.51,success,353806.07241654594,360445.58241654595,173975.28968420424,167335.77968420423,salary_day,,salary_day,cust_00006,calibration,False,False,
txn_007391,agent_01,Rocket,Zindabazar,2026-01-19 11:33:47,cash_out,1306.93,success,410837.7023999905,409530.7723999905,50168.49003085844,51475.42003085844,salary_day,,salary_day,cust_00188,calibration,False,False,
txn_007392,agent_07,Nagad,Ambarkhana,2026-01-19 11:35:39,cash_in,1936.36,success,287159.62684389565,289095.98684389563,118963.47965823014,117027.11965823013,salary_day,,salary_day,cust_00392,calibration,False,False,
txn_007393,agent_09,bKash,Shibganj,2026-01-19 11:35:40,cash_in,2337.16,success,351696.78817299614,354033.9481729961,210485.9955542378,208148.8355542378,salary_day,,salary_day,cust_00276,calibration,False,False,
txn_007394,agent_08,Nagad,Bandarbazar,2026-01-19 11:35:57,cash_in,1472.98,success,404026.94929778297,405499.92929778295,218148.06265328583,216675.08265328582,salary_day,,salary_day,cust_00177,calibration,False,False,
txn_007395,agent_13,Nagad,Bandarbazar,2026-01-19 11:37:41,cash_out,192.8,success,196215.97565266376,196023.17565266378,118479.33801438502,118672.13801438503,salary_day,,salary_day,cust_00332,calibration,False,False,
txn_007396,agent_03,Nagad,Bandarbazar,2026-01-19 11:38:12,cash_in,3329.36,success,400498.62233130884,403827.9823313088,57319.57775012452,53990.21775012452,salary_day,,salary_day,cust_00274,calibration,False,False,
txn_007397,agent_17,Nagad,Ambarkhana,2026-01-19 11:38:34,cash_in,1011.35,success,416299.00925568375,417310.3592556837,220465.28323893363,219453.93323893362,salary_day,,salary_day,cust_00003,calibration,False,False,
txn_007398,agent_04,bKash,Shibganj,2026-01-19 11:39:12,cash_out,2897.89,success,405569.48703784304,402671.597037843,184997.97624292946,187895.86624292948,salary_day,,salary_day,cust_00331,calibration,False,False,
txn_007399,agent_12,bKash,Ambarkhana,2026-01-19 11:40:49,cash_in,4872.45,success,334887.4865037249,339759.9365037249,193536.2342389771,188663.7842389771,salary_day,,salary_day,cust_00165,calibration,False,False,
txn_007400,agent_10,Rocket,Chowhatta,2026-01-19 11:41:48,cash_in,4238.99,success,317182.5133227434,321421.5033227434,115484.02543928334,111245.03543928334,salary_day,,salary_day,cust_00367,calibration,False,False,
txn_007401,agent_12,bKash,Ambarkhana,2026-01-19 11:43:47,cash_out,2379.88,success,339759.9365037249,337380.0565037249,188663.7842389771,191043.6642389771,salary_day,,salary_day,cust_00078,calibration,False,False,
txn_007402,agent_02,bKash,Ambarkhana,2026-01-19 11:45:45,cash_out,2571.73,success,307754.95111894846,305183.2211189485,208192.81782700474,210764.54782700475,salary_day,,salary_day,cust_00134,calibration,False,False,
txn_007403,agent_14,bKash,Shibganj,2026-01-19 11:46:40,cash_out,4009.41,success,219890.56410370878,215881.15410370877,172218.74216438454,176228.15216438455,salary_day,,salary_day,cust_00097,calibration,False,False,
txn_007404,agent_12,bKash,Ambarkhana,2026-01-19 11:47:36,cash_in,2726.05,success,337380.0565037249,340106.1065037249,191043.6642389771,188317.6142389771,salary_day,,salary_day,cust_00274,calibration,False,False,
txn_007405,agent_03,bKash,Bandarbazar,2026-01-19 11:48:56,cash_out,1840.71,success,403827.9823313088,401987.2723313088,153530.46171962138,155371.17171962137,salary_day,,salary_day,cust_00295,calibration,False,False,
txn_007406,agent_15,Nagad,Chowhatta,2026-01-19 11:49:42,cash_in,1004.6,success,399331.8324749608,400336.43247496075,91558.34602467145,90553.74602467145,salary_day,,salary_day,cust_00214,calibration,False,False,
txn_007407,agent_20,Nagad,Chowhatta,2026-01-19 11:50:48,cash_out,432.12,success,360445.58241654595,360013.46241654595,196926.60921468175,197358.72921468175,salary_day,,salary_day,cust_00146,calibration,False,False,
txn_007408,agent_06,Nagad,Zindabazar,2026-01-19 11:51:18,cash_in,2119.31,success,172309.66966119848,174428.97966119848,194016.6727648401,191897.3627648401,salary_day,,salary_day,cust_00362,calibration,False,False,
txn_007409,agent_01,bKash,Zindabazar,2026-01-19 11:52:02,cash_out,1181.3,success,409530.7723999905,408349.47239999054,151940.4031799193,153121.70317991928,salary_day,,salary_day,cust_00221,calibration,False,False,
txn_007410,agent_17,Rocket,Ambarkhana,2026-01-19 11:52:51,cash_out,7437.05,success,417310.3592556837,409873.30925568374,192370.18903505904,199807.23903505903,salary_day,,salary_day,cust_00057,calibration,False,False,
txn_007411,agent_11,bKash,Zindabazar,2026-01-19 11:53:25,cash_out,2899.87,success,433166.95272653777,430267.0827265378,82954.83640786518,85854.70640786517,salary_day,,salary_day,cust_00213,calibration,False,False,
txn_007412,agent_07,Rocket,Ambarkhana,2026-01-19 11:53:38,cash_in,855.07,success,289095.98684389563,289951.05684389564,196715.29921709836,195860.22921709836,salary_day,,salary_day,cust_00008,calibration,False,False,
txn_007413,agent_20,bKash,Chowhatta,2026-01-19 11:53:41,cash_out,1708.8,success,360013.46241654595,358304.66241654597,158080.36149803444,159789.16149803443,salary_day,,salary_day,cust_00391,calibration,False,False,
txn_007414,agent_04,bKash,Shibganj,2026-01-19 11:56:24,cash_in,2931.59,success,402671.597037843,405603.18703784305,187895.86624292948,184964.27624292948,salary_day,,salary_day,cust_00191,calibration,False,False,
txn_007415,agent_04,Rocket,Shibganj,2026-01-19 11:56:35,cash_in,1269.85,success,405603.18703784305,406873.037037843,138841.75653658743,137571.90653658743,salary_day,,salary_day,cust_00128,calibration,False,False,
txn_007416,agent_03,Nagad,Bandarbazar,2026-01-19 11:58:06,cash_out,2311.03,success,401987.2723313088,399676.2423313088,53990.21775012452,56301.247750124516,salary_day,,salary_day,cust_00074,calibration,False,False,
txn_007417,agent_10,Nagad,Chowhatta,2026-01-19 11:58:51,cash_in,6894.07,success,321421.5033227434,328315.5733227434,205718.11627231352,198824.0462723135,salary_day,,salary_day,cust_00337,calibration,False,False,
txn_007418,agent_16,bKash,Zindabazar,2026-01-19 11:59:50,cash_out,5791.46,success,212344.6590946444,206553.1990946444,92898.14001082529,98689.60001082529,salary_day,,salary_day,cust_00026,calibration,False,False,
txn_007419,agent_19,Rocket,Shibganj,2026-01-19 12:00:59,cash_out,1789.35,success,527905.6045201933,526116.2545201933,128478.1850919914,130267.5350919914,salary_day,,salary_day,cust_00267,calibration,False,False,
txn_007420,agent_12,Nagad,Ambarkhana,2026-01-19 12:01:08,cash_out,1836.78,success,340106.1065037249,338269.32650372485,146313.4759334,148150.2559334,salary_day,,salary_day,cust_00197,calibration,False,False,
txn_007421,agent_03,Nagad,Bandarbazar,2026-01-19 12:03:00,cash_in,1617.12,success,399676.2423313088,401293.3623313088,56301.247750124516,54684.12775012451,salary_day,,salary_day,cust_00086,calibration,False,False,
txn_007422,agent_05,Rocket,Chowhatta,2026-01-19 12:03:22,cash_in,2278.92,success,362990.36792454805,365269.287924548,93432.99072959203,91154.07072959203,salary_day,,salary_day,cust_00240,calibration,False,False,
txn_007423,agent_05,bKash,Chowhatta,2026-01-19 12:04:39,cash_in,1183.92,success,365269.287924548,366453.207924548,209774.66383433892,208590.7438343389,salary_day,,salary_day,cust_00033,calibration,False,False,
txn_007424,agent_08,Rocket,Bandarbazar,2026-01-19 12:05:11,cash_in,5791.61,success,405499.92929778295,411291.53929778293,158630.28748604638,152838.6774860464,salary_day,,salary_day,cust_00298,calibration,False,False,
txn_007425,agent_01,Rocket,Zindabazar,2026-01-19 12:05:46,cash_in,2318.91,success,408349.47239999054,410668.3823999905,51475.42003085844,49156.51003085844,salary_day,,salary_day,cust_00318,calibration,False,False,
txn_007426,agent_17,bKash,Ambarkhana,2026-01-19 12:05:53,cash_out,8538.68,failed,409873.30925568374,409873.30925568374,140778.58099426728,140778.58099426728,salary_day,,salary_day,cust_00164,calibration,False,False,
txn_007427,agent_18,Rocket,Bandarbazar,2026-01-19 12:06:13,cash_in,603.6,success,307907.25325938873,308510.8532593887,149420.96436589016,148817.36436589016,salary_day,,salary_day,cust_00159,calibration,False,False,
txn_007428,agent_01,bKash,Zindabazar,2026-01-19 12:06:15,cash_out,1147.95,success,410668.3823999905,409520.4323999905,153121.70317991928,154269.6531799193,salary_day,,salary_day,cust_00335,calibration,False,False,
txn_007429,agent_03,Rocket,Bandarbazar,2026-01-19 12:06:15,cash_in,2115.06,success,401293.3623313088,403408.4223313088,215866.69417519445,213751.63417519446,salary_day,,salary_day,cust_00139,calibration,False,False,
txn_007430,agent_14,bKash,Shibganj,2026-01-19 12:06:30,cash_out,4639.76,success,215881.15410370877,211241.39410370876,176228.15216438455,180867.91216438456,salary_day,,salary_day,cust_00194,calibration,False,False,
txn_007431,agent_18,Nagad,Bandarbazar,2026-01-19 12:06:34,cash_in,2505.46,success,308510.8532593887,311016.3132593887,145108.9796682291,142603.5196682291,salary_day,,salary_day,cust_00184,calibration,False,False,
txn_007432,agent_01,bKash,Zindabazar,2026-01-19 12:07:12,cash_out,3860.17,success,409520.4323999905,405660.2623999905,154269.6531799193,158129.8231799193,salary_day,,salary_day,cust_00247,calibration,False,False,
txn_007433,agent_04,bKash,Shibganj,2026-01-19 12:07:43,cash_in,4657.31,success,406873.037037843,411530.347037843,184964.27624292948,180306.96624292948,salary_day,,salary_day,cust_00043,calibration,False,False,
txn_007434,agent_18,bKash,Bandarbazar,2026-01-19 12:08:23,cash_out,10336.44,success,311016.3132593887,300679.8732593887,137510.70880918624,147847.14880918624,salary_day,,salary_day,cust_00397,calibration,False,False,
txn_007435,agent_05,Nagad,Chowhatta,2026-01-19 12:09:34,cash_in,2869.66,success,366453.207924548,369322.867924548,171518.97784349284,168649.31784349284,salary_day,,salary_day,cust_00281,calibration,False,False,
txn_007436,agent_05,Nagad,Chowhatta,2026-01-19 12:10:30,cash_out,968.09,success,369322.867924548,368354.77792454796,168649.31784349284,169617.40784349284,salary_day,,salary_day,cust_00139,calibration,False,False,
txn_007437,agent_03,bKash,Bandarbazar,2026-01-19 12:11:30,cash_out,1781.88,success,403408.4223313088,401626.54233130877,155371.17171962137,157153.05171962138,salary_day,,salary_day,cust_00103,calibration,False,False,
txn_007438,agent_06,Rocket,Zindabazar,2026-01-19 12:11:57,cash_in,4320.1,success,174428.97966119848,178749.07966119848,103057.68816132477,98737.58816132476,salary_day,,salary_day,cust_00038,calibration,False,False,
txn_007439,agent_08,Rocket,Bandarbazar,2026-01-19 12:12:01,cash_in,2449.18,success,411291.53929778293,413740.7192977829,152838.6774860464,150389.4974860464,salary_day,,salary_day,cust_00393,calibration,False,False,
txn_007440,agent_07,bKash,Ambarkhana,2026-01-19 12:12:14,cash_out,5774.04,failed,289951.05684389564,289951.05684389564,245131.146336537,245131.146336537,salary_day,,salary_day,cust_00398,calibration,False,False,
txn_007441,agent_17,Nagad,Ambarkhana,2026-01-19 12:12:17,cash_out,3810.65,success,409873.30925568374,406062.6592556837,219453.93323893362,223264.5832389336,salary_day,,salary_day,cust_00335,calibration,False,False,
txn_007442,agent_20,Nagad,Chowhatta,2026-01-19 12:12:31,cash_in,657.09,success,358304.66241654597,358961.752416546,197358.72921468175,196701.63921468175,salary_day,,salary_day,cust_00124,calibration,False,False,
txn_007443,agent_14,Rocket,Shibganj,2026-01-19 12:12:32,cash_out,2135.02,success,211241.39410370876,209106.37410370877,156618.9093654971,158753.92936549708,salary_day,,salary_day,cust_00152,calibration,False,False,
txn_007444,agent_17,bKash,Ambarkhana,2026-01-19 12:12:34,cash_in,2016.53,success,406062.6592556837,408079.18925568374,140778.58099426728,138762.05099426728,salary_day,,salary_day,cust_00037,calibration,False,False,
txn_007445,agent_06,Nagad,Zindabazar,2026-01-19 12:12:42,cash_out,1998.14,success,178749.07966119848,176750.93966119847,191897.3627648401,193895.50276484012,salary_day,,salary_day,cust_00229,calibration,False,False,
txn_007446,agent_02,bKash,Ambarkhana,2026-01-19 12:12:49,cash_out,2246.38,success,305183.2211189485,302936.8411189485,210764.54782700475,213010.92782700475,salary_day,,salary_day,cust_00081,calibration,False,False,
txn_007447,agent_17,Nagad,Ambarkhana,2026-01-19 12:13:05,cash_in,2657.76,success,408079.18925568374,410736.94925568375,223264.5832389336,220606.8232389336,salary_day,,salary_day,cust_00057,calibration,False,False,
txn_007448,agent_07,Nagad,Ambarkhana,2026-01-19 12:13:13,cash_in,4806.13,success,289951.05684389564,294757.18684389564,117027.11965823013,112220.98965823013,salary_day,,salary_day,cust_00163,calibration,False,False,
txn_007449,agent_09,Nagad,Shibganj,2026-01-19 12:13:24,cash_out,898.55,success,354033.9481729961,353135.3981729961,106014.87880220196,106913.42880220196,salary_day,,salary_day,cust_00312,calibration,False,False,
txn_007450,agent_07,Nagad,Ambarkhana,2026-01-19 12:14:09,cash_in,1820.58,success,294757.18684389564,296577.76684389566,112220.98965823013,110400.40965823013,salary_day,,salary_day,cust_00116,calibration,False,False,
txn_007451,agent_19,Rocket,Shibganj,2026-01-19 12:16:34,cash_out,1115.32,success,526116.2545201933,525000.9345201934,130267.5350919914,131382.8550919914,salary_day,,salary_day,cust_00147,calibration,False,False,
txn_007452,agent_01,Nagad,Zindabazar,2026-01-19 12:17:15,cash_in,1577.29,success,405660.2623999905,407237.5523999905,214914.240971645,213336.95097164498,salary_day,,salary_day,cust_00187,calibration,False,False,
txn_007453,agent_20,Nagad,Chowhatta,2026-01-19 12:18:41,cash_in,1353.38,success,358961.752416546,360315.132416546,196701.63921468175,195348.25921468175,salary_day,,salary_day,cust_00301,calibration,False,False,
txn_007454,agent_16,Rocket,Zindabazar,2026-01-19 12:21:42,cash_in,2409.4,success,206553.1990946444,208962.5990946444,205494.33063706692,203084.93063706692,salary_day,,salary_day,cust_00332,calibration,False,False,
txn_007455,agent_06,Nagad,Zindabazar,2026-01-19 12:22:12,cash_out,1098.06,success,176750.93966119847,175652.87966119847,193895.50276484012,194993.5627648401,salary_day,,salary_day,cust_00276,calibration,False,False,
txn_007456,agent_13,Nagad,Bandarbazar,2026-01-19 12:22:26,cash_out,900.17,success,196023.17565266378,195123.00565266376,118672.13801438503,119572.30801438502,salary_day,,salary_day,cust_00017,calibration,False,False,
txn_007457,agent_03,Nagad,Bandarbazar,2026-01-19 12:22:55,cash_in,501.22,success,401626.54233130877,402127.76233130874,54684.12775012451,54182.90775012451,salary_day,,salary_day,cust_00041,calibration,False,False,
txn_007458,agent_07,bKash,Ambarkhana,2026-01-19 12:23:19,cash_in,1299.54,success,296577.76684389566,297877.30684389564,245131.146336537,243831.606336537,salary_day,,salary_day,cust_00319,calibration,False,False,
txn_007459,agent_02,Nagad,Ambarkhana,2026-01-19 12:24:00,cash_out,4077.29,success,302936.8411189485,298859.5511189485,204200.46566901932,208277.75566901933,salary_day,,salary_day,cust_00311,calibration,False,False,
txn_007460,agent_01,Rocket,Zindabazar,2026-01-19 12:24:49,cash_in,3072.99,success,407237.5523999905,410310.5423999905,49156.51003085844,46083.52003085844,salary_day,,salary_day,cust_00087,calibration,False,False,
txn_007461,agent_07,Rocket,Ambarkhana,2026-01-19 12:25:40,cash_in,744.41,success,297877.30684389564,298621.7168438956,195860.22921709836,195115.81921709835,salary_day,,salary_day,cust_00304,calibration,False,False,
txn_007462,agent_13,bKash,Bandarbazar,2026-01-19 12:26:01,cash_out,1518.54,success,195123.00565266376,193604.46565266376,359925.2865567081,361443.8265567081,salary_day,,salary_day,cust_00246,calibration,False,False,
txn_007463,agent_11,bKash,Zindabazar,2026-01-19 12:26:43,cash_out,433.6,success,430267.0827265378,429833.4827265378,85854.70640786517,86288.30640786518,salary_day,,salary_day,cust_00094,calibration,False,False,
txn_007464,agent_16,Nagad,Zindabazar,2026-01-19 12:26:59,cash_in,2865.58,success,208962.5990946444,211828.17909464438,170256.52862971136,167390.94862971138,salary_day,,salary_day,cust_00253,calibration,False,False,
txn_007465,agent_06,bKash,Zindabazar,2026-01-19 12:27:08,cash_out,3920.72,success,175652.87966119847,171732.15966119847,180880.29858606285,184801.01858606286,salary_day,,salary_day,cust_00131,calibration,False,False,
txn_007466,agent_13,Rocket,Bandarbazar,2026-01-19 12:27:58,cash_in,4030.75,success,193604.46565266376,197635.21565266376,116174.97187159496,112144.22187159496,salary_day,,salary_day,cust_00115,calibration,False,False,
txn_007467,agent_18,Rocket,Bandarbazar,2026-01-19 12:28:03,cash_out,1887.87,success,300679.8732593887,298792.00325938873,148817.36436589016,150705.23436589015,salary_day,,salary_day,cust_00198,calibration,False,False,
txn_007468,agent_18,Nagad,Bandarbazar,2026-01-19 12:28:04,cash_in,1494.44,success,298792.00325938873,300286.44325938873,142603.5196682291,141109.0796682291,salary_day,,salary_day,cust_00042,calibration,False,False,
txn_007469,agent_14,bKash,Shibganj,2026-01-19 12:28:09,cash_out,1450.52,success,209106.37410370877,207655.85410370879,180867.91216438456,182318.43216438455,salary_day,,salary_day,cust_00289,calibration,False,False,
txn_007470,agent_04,bKash,Shibganj,2026-01-19 12:28:40,cash_in,3444.17,success,411530.347037843,414974.517037843,180306.96624292948,176862.79624292947,salary_day,,salary_day,cust_00167,calibration,False,False,
txn_007471,agent_01,bKash,Zindabazar,2026-01-19 12:29:03,cash_in,1266.86,success,410310.5423999905,411577.4023999905,158129.8231799193,156862.96317991932,salary_day,,salary_day,cust_00082,calibration,False,False,
txn_007472,agent_07,bKash,Ambarkhana,2026-01-19 12:29:30,cash_out,330.15,success,298621.7168438956,298291.5668438956,243831.606336537,244161.756336537,salary_day,,salary_day,cust_00357,calibration,False,False,
txn_007473,agent_05,bKash,Chowhatta,2026-01-19 12:29:45,cash_in,2189.85,success,368354.77792454796,370544.62792454794,208590.7438343389,206400.8938343389,salary_day,,salary_day,cust_00368,calibration,False,False,
txn_007474,agent_12,bKash,Ambarkhana,2026-01-19 12:30:46,cash_in,3122.62,success,338269.32650372485,341391.94650372484,188317.6142389771,185194.99423897712,salary_day,,salary_day,cust_00212,calibration,False,False,
txn_007475,agent_15,bKash,Chowhatta,2026-01-19 12:31:28,cash_in,1841.17,success,400336.43247496075,402177.60247496073,162555.30581553452,160714.1358155345,salary_day,,salary_day,cust_00204,calibration,False,False,
txn_007476,agent_01,bKash,Zindabazar,2026-01-19 12:31:31,cash_in,1320.11,success,411577.4023999905,412897.51239999046,156862.96317991932,155542.85317991933,salary_day,,salary_day,cust_00004,calibration,False,False,
txn_007477,agent_14,Rocket,Shibganj,2026-01-19 12:32:20,cash_in,2062.06,success,207655.85410370879,209717.91410370878,158753.92936549708,156691.86936549708,salary_day,,salary_day,cust_00259,calibration,False,False,
txn_007478,agent_09,Nagad,Shibganj,2026-01-19 12:32:57,cash_in,4096.31,success,353135.3981729961,357231.7081729961,106913.42880220196,102817.11880220196,salary_day,,salary_day,cust_00145,calibration,False,False,
txn_007479,agent_09,Nagad,Shibganj,2026-01-19 12:33:28,cash_out,821.51,success,357231.7081729961,356410.1981729961,102817.11880220196,103638.62880220196,salary_day,,salary_day,cust_00311,calibration,False,False,
txn_007480,agent_16,bKash,Zindabazar,2026-01-19 12:34:40,cash_out,1194.03,success,211828.17909464438,210634.14909464438,98689.60001082529,99883.63001082529,salary_day,,salary_day,cust_00052,calibration,False,False,
txn_007481,agent_03,Nagad,Bandarbazar,2026-01-19 12:35:57,cash_in,3863.76,success,402127.76233130874,405991.52233130875,54182.90775012451,50319.14775012451,salary_day,,salary_day,cust_00188,calibration,False,False,
txn_007482,agent_01,Nagad,Zindabazar,2026-01-19 12:36:08,cash_out,3678.26,success,412897.51239999046,409219.25239999045,213336.95097164498,217015.210971645,salary_day,,salary_day,cust_00123,calibration,False,False,
txn_007483,agent_09,Nagad,Shibganj,2026-01-19 12:36:56,cash_out,2544.58,success,356410.1981729961,353865.6181729961,103638.62880220196,106183.20880220196,salary_day,,salary_day,cust_00306,calibration,False,False,
txn_007484,agent_17,bKash,Ambarkhana,2026-01-19 12:36:59,cash_in,505.93,success,410736.94925568375,411242.87925568374,138762.05099426728,138256.1209942673,salary_day,,salary_day,cust_00309,calibration,False,False,
txn_007485,agent_02,bKash,Ambarkhana,2026-01-19 12:40:10,cash_out,8688.41,success,298859.5511189485,290171.1411189485,213010.92782700475,221699.33782700475,salary_day,,salary_day,cust_00292,calibration,False,False,
txn_007486,agent_06,bKash,Zindabazar,2026-01-19 12:40:41,cash_out,1671.12,success,171732.15966119847,170061.03966119848,184801.01858606286,186472.13858606285,salary_day,,salary_day,cust_00060,calibration,False,False,
txn_007487,agent_06,bKash,Zindabazar,2026-01-19 12:41:54,cash_in,3932.28,success,170061.03966119848,173993.31966119847,186472.13858606285,182539.85858606285,salary_day,,salary_day,cust_00039,calibration,False,False,
txn_007488,agent_16,Nagad,Zindabazar,2026-01-19 12:42:13,cash_out,1573.68,success,210634.14909464438,209060.4690946444,167390.94862971138,168964.62862971137,salary_day,,salary_day,cust_00028,calibration,False,False,
txn_007489,agent_05,Nagad,Chowhatta,2026-01-19 12:42:32,cash_in,1166.01,success,370544.62792454794,371710.63792454795,169617.40784349284,168451.39784349283,salary_day,,salary_day,cust_00191,calibration,False,False,
txn_007490,agent_01,Rocket,Zindabazar,2026-01-19 12:42:49,cash_out,8191.98,success,409219.25239999045,401027.27239999047,46083.52003085844,54275.50003085844,salary_day,,salary_day,cust_00111,calibration,False,False,
txn_007491,agent_15,Rocket,Chowhatta,2026-01-19 12:43:30,cash_in,687.3,success,402177.60247496073,402864.9024749607,117966.98512799888,117279.68512799888,salary_day,,salary_day,cust_00278,calibration,False,False,
txn_007492,agent_03,bKash,Bandarbazar,2026-01-19 12:43:35,cash_out,1291.66,success,405991.52233130875,404699.8623313088,157153.05171962138,158444.71171962138,salary_day,,salary_day,cust_00345,calibration,False,False,
txn_007493,agent_08,bKash,Bandarbazar,2026-01-19 12:44:01,cash_in,1148.25,success,413740.7192977829,414888.9692977829,208545.65197055673,207397.40197055673,salary_day,,salary_day,cust_00139,calibration,False,False,
txn_007494,agent_06,bKash,Zindabazar,2026-01-19 12:44:52,cash_in,851.2,success,173993.31966119847,174844.5196611985,182539.85858606285,181688.65858606284,salary_day,,salary_day,cust_00284,calibration,False,False,
txn_007495,agent_12,bKash,Ambarkhana,2026-01-19 12:44:56,cash_in,1596.12,success,341391.94650372484,342988.06650372484,185194.99423897712,183598.87423897712,salary_day,,salary_day,cust_00218,calibration,False,False,
txn_007496,agent_20,Nagad,Chowhatta,2026-01-19 12:46:44,cash_out,1663.22,success,360315.132416546,358651.912416546,195348.25921468175,197011.47921468175,salary_day,,salary_day,cust_00120,calibration,False,False,
txn_007497,agent_01,Nagad,Zindabazar,2026-01-19 12:49:16,cash_in,5680.71,success,401027.27239999047,406707.9823999905,217015.210971645,211334.500971645,salary_day,,salary_day,cust_00298,calibration,False,False,
txn_007498,agent_03,Nagad,Bandarbazar,2026-01-19 12:49:26,cash_in,598.69,success,404699.8623313088,405298.5523313088,50319.14775012451,49720.45775012451,salary_day,,salary_day,cust_00016,calibration,False,False,
txn_007499,agent_07,Nagad,Ambarkhana,2026-01-19 12:49:43,cash_out,2201.96,success,298291.5668438956,296089.60684389557,110400.40965823013,112602.36965823013,salary_day,,salary_day,cust_00015,calibration,False,False,
